person_id,supper_curfew_hours,no_caffeine_after_noon,blue_light_block_mins,supplement_compliance_pct
4366,0.5,0,21,76
4367,1.4,0,8,52
4368,5.5,1,72,98
4369,1.6,0,19,60
4370,0.6,0,0,50
4371,6.0,1,72,99
4372,2.8,0,14,46
4373,5.2,1,65,96
4374,5.8,1,73,97
4375,6.1,1,63,95
4376,2.1,0,11,49
4377,5.6,1,89,95
4378,2.6,0,14,69
4379,5.4,1,62,95
4380,1.5,0,13,55
4381,1.8,0,5,67
4382,4.9,1,60,99
4383,4.9,1,81,97
4384,3.0,0,3,56
4385,5.6,1,84,99
4386,6.6,1,70,99
4387,2.7,0,10,74
4388,1.0,0,26,60
4389,5.0,1,67,97
4390,6.7,1,68,95
4391,2.6,0,15,62
4392,5.8,1,83,96
4393,2.2,0,27,66
4394,0.7,0,15,68
4395,2.2,0,12,51
4396,5.3,1,67,95
4397,6.1,1,76,95
4398,2.4,0,22,63
4399,2.0,0,12,78
4400,1.3,0,27,53
4401,0.5,0,1,61
4402,1.3,0,4,46
4403,2.6,0,4,71
4404,0.8,0,22,79
4405,0.6,0,10,59
4406,5.7,1,71,96
4407,7.0,1,79,99
4408,1.5,0,15,72
4409,2.1,0,1,57
4410,1.0,0,28,40
4411,6.7,1,72,96
4412,2.4,0,0,78
4413,0.6,0,9,40
4414,5.9,1,73,97
4415,6.2,1,83,96
4416,0.9,0,29,46
4417,2.5,0,4,47
4418,5.2,1,66,96
4419,0.9,0,11,49
4420,1.4,0,29,44
4421,5.5,1,79,95
4422,6.5,1,65,97
4423,5.9,1,88,96
4424,0.8,0,15,56
4425,1.0,0,22,44
4426,0.7,0,25,73
4427,6.8,1,88,98
4428,1.8,0,1,42
4429,2.9,0,20,68
4430,0.9,0,6,44
4431,6.7,1,77,96
4432,2.0,0,20,49
4433,0.8,0,7,58
4434,7.0,1,78,95
4435,5.8,1,71,97
4436,2.4,0,29,55
4437,1.7,0,12,56
4438,0.5,0,19,61
4439,1.4,0,12,53
4440,1.0,0,13,78
4441,6.9,1,66,98
4442,2.3,0,27,41
4443,5.7,1,63,99
4444,2.9,0,0,63
4445,5.5,1,71,99
4446,0.7,0,4,48
4447,2.1,0,22,69
4448,2.6,0,10,48
4449,5.5,1,82,95
4450,6.0,1,86,98
4451,5.9,1,69,99
4452,5.4,1,83,98
4453,4.8,1,82,96
4454,1.5,0,11,67
4455,6.4,1,87,98
4456,0.5,0,15,75
4457,5.7,1,83,96
4458,1.2,0,16,73
4459,6.5,1,63,99
4460,1.8,0,25,42
4461,5.3,1,83,95
4462,1.1,0,4,73
4463,2.7,0,15,76
4464,6.0,1,75,97
4465,2.3,0,20,47
4466,6.7,1,76,99
4467,2.0,0,16,74
4468,5.3,1,80,99
4469,5.1,1,75,96
4470,1.3,0,22,62
4471,5.5,1,84,98
4472,2.4,0,18,68
4473,6.8,1,89,98
4474,6.5,1,84,99
4475,1.7,0,23,65
4476,1.6,0,11,74
4477,5.2,1,73,99
4478,5.7,1,78,98
4479,4.9,1,88,98
4480,4.9,1,63,95
4481,6.3,1,61,96
4482,5.8,1,89,99
4483,5.1,1,74,96
4484,1.5,0,14,72
4485,1.4,0,28,52
4486,2.0,0,23,76
4487,5.1,1,63,99
4488,5.1,1,89,98
4489,0.8,0,24,53
4490,6.8,1,62,96
4491,2.6,0,18,55
4492,1.7,0,14,40
4493,2.3,0,19,72
4494,5.6,1,85,99
4495,0.6,0,3,62
4496,1.6,0,5,63
4497,4.8,1,65,98
4498,5.8,1,83,97
4499,5.5,1,64,97
4500,5.5,1,80,98
4501,1.7,0,28,47
4502,4.6,1,61,96
4503,1.0,0,5,64
4504,1.1,0,20,69
4505,2.4,0,11,48
4506,2.4,0,6,47
4507,2.8,0,7,67
4508,1.5,0,5,66
4509,0.6,0,9,73
4510,5.7,1,72,99
4511,1.6,0,22,53
4512,5.1,1,81,95
4513,2.4,0,18,58
4514,1.2,0,14,75
4515,6.3,1,76,97
4516,2.8,0,13,68
4517,6.8,1,77,98
4518,1.3,0,29,43
4519,5.4,1,68,99
4520,0.6,0,3,49
4521,2.5,0,7,63
4522,6.7,1,78,96
4523,6.2,1,69,99
4524,6.2,1,84,96
4525,1.4,0,22,45
4526,2.4,0,20,74
4527,6.4,1,70,97
4528,0.9,0,25,40
4529,5.4,1,64,99
4530,6.5,1,72,95
4531,0.9,0,0,46
4532,1.1,0,11,55
4533,5.1,1,66,98
4534,6.8,1,68,99
4535,1.9,0,7,63
4536,2.8,0,29,57
4537,4.8,1,62,96
4538,6.0,1,82,97
4539,6.1,1,80,99
4540,6.8,1,71,99
4541,0.6,0,26,54
4542,5.0,1,85,99
4543,5.8,1,87,98
4544,1.6,0,21,73
4545,1.7,0,1,61
4546,1.5,0,4,49
4547,5.3,1,80,99
4548,4.8,1,85,95
4549,2.9,0,6,78
4550,2.4,0,0,47
4551,2.9,0,18,46
4552,4.6,1,70,96
4553,2.5,0,28,56
4554,0.7,0,7,56
4555,2.4,0,17,65
4556,6.3,1,74,96
4557,1.0,0,11,53
4558,6.0,1,88,99
4559,5.6,1,67,99
4560,4.8,1,62,99
4561,1.4,0,18,64
4562,0.9,0,3,43
4563,1.3,0,6,55
4564,6.4,1,82,98
4565,0.9,0,27,58
4566,5.2,1,76,96
4567,4.9,1,77,95
4568,2.9,0,29,69
4569,6.6,1,84,95
4570,1.9,0,12,75
4571,0.7,0,21,43
4572,5.5,1,88,97
4573,6.0,1,82,99
4574,5.9,1,71,99
4575,1.2,0,16,65
4576,5.8,1,83,96
4577,5.1,1,85,98
4578,2.8,0,14,48
4579,0.5,0,27,59
4580,5.4,1,88,97
4581,1.8,0,22,59
4582,0.8,0,25,74
4583,1.9,0,14,55
4584,7.0,1,61,97
4585,2.3,0,6,44
4586,1.2,0,16,55
4587,2.0,0,12,72
4588,6.9,1,61,97
4589,6.8,1,85,97
4590,5.7,1,79,98
4591,2.8,0,24,64
4592,6.0,1,87,97
4593,1.5,0,21,54
4594,1.1,0,23,45
4595,0.9,0,3,48
4596,2.8,0,28,50
4597,0.7,0,29,40
4598,1.7,0,24,48
4599,2.1,0,21,43
4600,2.6,0,14,75
4601,1.0,0,28,66
4602,1.7,0,24,40
4603,0.9,0,3,68
4604,5.6,1,77,96
4605,5.9,1,62,97
4606,5.2,1,63,97
4607,5.5,1,70,95
4608,6.2,1,69,95
4609,6.7,1,76,98
4610,0.9,0,8,73
4611,1.0,0,22,48
4612,5.3,1,68,97
4613,5.6,1,88,98
4614,1.3,0,2,62
4615,4.9,1,80,96
4616,6.1,1,60,96
4617,2.1,0,11,63
4618,6.4,1,60,98
4619,1.5,0,13,54
4620,0.6,0,24,40
4621,0.5,0,1,45
4622,6.5,1,67,99
4623,6.5,1,89,99
4624,6.1,1,69,97
4625,2.6,0,3,50
4626,1.3,0,24,55
4627,2.8,0,16,66
4628,0.6,0,15,76
4629,1.8,0,28,79
4630,2.8,0,12,66
4631,2.5,0,12,42
4632,2.1,0,0,41
4633,1.0,0,22,72
4634,2.6,0,10,77
4635,2.4,0,0,49
4636,1.3,0,7,63
4637,0.9,0,3,45
4638,5.4,1,77,97
4639,1.6,0,6,51
4640,2.0,0,23,43
4641,1.2,0,16,42
4642,0.7,0,20,47
4643,6.5,1,87,97
4644,0.6,0,19,53
4645,6.2,1,72,95
4646,6.9,1,62,96
4647,5.0,1,83,96
4648,1.9,0,0,45
4649,1.1,0,7,64
4650,6.8,1,79,98
4651,1.4,0,11,62
4652,2.4,0,25,70
4653,6.4,1,82,99
4654,6.4,1,65,98
4655,5.8,1,61,97
4656,1.9,0,26,52
4657,6.0,1,84,96
4658,2.3,0,1,47
4659,2.6,0,23,47
4660,1.7,0,8,70
4661,1.5,0,22,47
4662,5.3,1,72,99
4663,2.7,0,14,58
4664,2.7,0,16,68
4665,1.1,0,22,50
4666,5.2,1,84,95
4667,0.6,0,16,77
4668,1.2,0,14,75
4669,7.0,1,68,98
4670,0.7,0,13,74
4671,1.1,0,17,54
4672,1.8,0,14,46
4673,2.8,0,4,50
4674,6.8,1,63,99
4675,1.8,0,21,49
4676,1.2,0,13,59
4677,2.4,0,28,48
4678,1.1,0,1,55
4679,1.7,0,12,72
4680,4.7,1,60,98
4681,2.8,0,3,68
4682,2.8,0,4,45
4683,5.0,1,84,98
4684,5.8,1,84,97
4685,2.3,0,22,79
4686,1.0,0,1,63
4687,5.7,1,68,98
4688,2.4,0,9,45
4689,6.1,1,72,98
4690,1.6,0,3,56
4691,6.0,1,61,97
4692,0.5,0,8,41
4693,4.8,1,84,95
4694,2.1,0,25,69
4695,0.8,0,15,52
4696,5.8,1,67,96
4697,2.2,0,6,60
4698,2.1,0,5,68
4699,1.3,0,2,66
4700,3.0,0,18,67
4701,2.5,0,20,74
4702,5.3,1,70,96
4703,2.7,0,23,43
4704,2.9,0,4,53
4705,1.1,0,11,77
4706,5.5,1,82,98
4707,2.7,0,17,78
4708,6.1,1,80,98
4709,4.6,1,60,97
4710,1.1,0,4,43
4711,1.4,0,23,40
4712,5.7,1,77,95
4713,2.5,0,29,55
4714,6.0,1,86,96
4715,2.2,0,21,56
4716,5.4,1,66,97
4717,5.2,1,69,99
4718,5.0,1,86,97
4719,2.4,0,15,52
4720,0.8,0,8,74
4721,6.5,1,61,98
4722,1.2,0,15,66
4723,0.8,0,21,60
4724,4.8,1,60,96
4725,5.0,1,62,95
4726,0.8,0,10,47
4727,6.9,1,80,98
4728,0.5,0,7,56
4729,1.4,0,1,49
4730,1.1,0,24,46
4731,6.3,1,74,98
4732,2.5,0,7,66
4733,2.0,0,4,61
4734,6.4,1,61,99
4735,4.9,1,89,98
4736,2.2,0,28,66
4737,0.7,0,25,54
4738,5.6,1,63,97
4739,5.5,1,73,95
4740,2.2,0,3,50
4741,4.5,1,81,95
4742,5.9,1,75,98
4743,5.0,1,70,98
4744,1.9,0,19,54
4745,6.3,1,89,95
4746,5.1,1,66,99
4747,6.2,1,69,95
4748,6.3,1,68,97
4749,1.4,0,16,62
4750,1.6,0,19,71
4751,6.0,1,61,97
4752,6.1,1,76,96
4753,0.9,0,10,73
4754,6.2,1,71,95
4755,2.0,0,20,57
4756,2.2,0,11,72
4757,2.3,0,15,72
4758,5.0,1,73,95
4759,2.5,0,21,62
4760,5.2,1,81,98
4761,1.0,0,3,43
4762,5.6,1,67,99
4763,2.1,0,16,62
4764,2.7,0,19,52
4765,1.4,0,22,42
4766,2.4,0,16,52
4767,6.2,1,66,95
4768,1.1,0,18,76
4769,3.0,0,29,58
4770,1.5,0,11,53
4771,0.7,0,3,77
4772,1.8,0,4,71
4773,1.3,0,29,53
4774,1.8,0,25,51
4775,0.9,0,25,47
4776,5.1,1,76,97
4777,1.3,0,26,68
4778,1.7,0,1,66
4779,4.9,1,64,97
4780,2.6,0,4,44
4781,5.5,1,77,98
4782,4.7,1,87,96
4783,5.2,1,77,98
4784,4.8,1,76,96
4785,5.1,1,77,98
4786,4.6,1,63,95
4787,1.3,0,5,62
4788,2.6,0,0,45
4789,2.8,0,3,63
4790,4.5,1,64,99
4791,6.7,1,82,95
4792,4.6,1,71,98
4793,0.6,0,8,68
4794,5.4,1,79,95
4795,6.7,1,75,97
4796,6.0,1,69,96
4797,1.1,0,5,52
4798,2.9,0,14,51
4799,5.3,1,84,97
4800,2.4,0,1,43
4801,0.6,0,25,41
4802,5.2,1,80,98
4803,5.9,1,87,96
4804,6.3,1,61,98
4805,4.6,1,71,96
4806,1.7,0,19,61
4807,4.9,1,65,95
4808,2.7,0,16,52
4809,5.3,1,66,99
4810,1.8,0,2,48
4811,2.9,0,29,71
4812,1.9,0,24,76
4813,2.9,0,2,43
4814,4.6,1,80,96
4815,6.5,1,69,98
4816,2.0,0,24,40
4817,3.0,0,16,53
4818,2.9,0,6,41
4819,0.8,0,23,45
4820,1.8,0,21,77
4821,5.1,1,83,96
4822,2.7,0,23,75
4823,1.9,0,15,75
4824,2.0,0,27,78
4825,6.7,1,63,99
4826,2.1,0,26,58
4827,5.9,1,63,96
4828,1.8,0,15,57
4829,2.6,0,18,60
4830,3.0,0,9,51
4831,1.4,0,7,65
4832,0.6,0,24,41
4833,5.0,1,82,98
4834,5.2,1,78,98
4835,2.7,0,11,76
4836,5.2,1,65,95
4837,0.7,0,8,51
4838,5.1,1,60,99
4839,2.6,0,28,57
4840,2.1,0,27,70
4841,1.9,0,25,67
4842,1.6,0,26,59
4843,6.0,1,88,95
4844,6.2,1,89,96
4845,4.9,1,63,96
4846,5.3,1,83,98
4847,2.7,0,19,56
4848,5.1,1,87,95
4849,1.1,0,19,43
4850,1.8,0,0,65
4851,2.4,0,18,63
4852,1.6,0,26,70
4853,1.3,0,9,63
4854,6.9,1,61,95
4855,5.6,1,74,96
4856,2.2,0,10,61
4857,0.9,0,21,57
4858,2.3,0,14,66
4859,0.7,0,22,64
4860,2.0,0,11,54
4861,6.6,1,70,96
4862,5.5,1,85,99
4863,5.2,1,65,96
4864,2.0,0,14,62
4865,3.0,0,16,48
4866,5.7,1,85,98
4867,2.7,0,19,76
4868,4.8,1,69,95
4869,1.9,0,8,53
4870,2.1,0,3,41
4871,6.3,1,71,97
4872,6.4,1,88,96
4873,2.9,0,24,65
4874,1.2,0,2,60
4875,1.1,0,10,71
4876,4.6,1,82,98
4877,5.8,1,68,99
4878,1.4,0,16,64
4879,0.6,0,16,53
4880,6.8,1,87,97
4881,0.9,0,6,43
4882,1.2,0,5,48
4883,0.8,0,25,75
4884,6.3,1,69,96
4885,5.3,1,64,99
4886,1.6,0,19,54
4887,2.2,0,25,67
4888,5.5,1,76,99
4889,6.2,1,66,95
4890,1.3,0,8,58
4891,6.1,1,79,95
4892,5.5,1,62,99
4893,6.7,1,85,96
4894,2.8,0,12,77
4895,0.7,0,4,50
4896,1.9,0,29,79
4897,2.3,0,22,44
4898,2.1,0,21,73
4899,2.3,0,5,73
4900,6.5,1,87,98
4901,5.3,1,69,95
4902,1.8,0,1,78
4903,6.1,1,79,95
4904,2.0,0,21,78
4905,5.5,1,82,98
4906,1.3,0,15,69
4907,5.6,1,78,95
4908,6.0,1,63,96
4909,2.9,0,8,47
4910,1.1,0,22,75
4911,2.3,0,8,73
4912,5.9,1,63,98
4913,6.0,1,63,96
4914,1.9,0,23,61
4915,6.1,1,83,98
4916,7.0,1,66,96
4917,0.9,0,9,40
4918,6.4,1,88,97
4919,1.8,0,11,69
4920,6.0,1,77,98
4921,6.6,1,77,97
4922,6.1,1,61,97
4923,6.0,1,67,97
4924,1.6,0,25,76
4925,0.9,0,20,44
4926,5.6,1,85,95
4927,0.8,0,23,41
4928,1.1,0,10,48
4929,2.0,0,9,70
4930,1.7,0,28,60
4931,6.9,1,89,99
4932,1.5,0,21,59
4933,5.3,1,67,97
4934,1.8,0,12,57
4935,2.0,0,24,71
4936,5.2,1,77,97
4937,5.8,1,65,95
4938,2.4,0,8,54
4939,1.1,0,16,57
4940,6.7,1,73,97
4941,5.8,1,60,98
4942,6.5,1,77,95
4943,6.0,1,72,97
4944,2.3,0,27,61
4945,5.3,1,66,98
4946,2.7,0,20,67
4947,2.6,0,5,51
4948,6.5,1,60,96
4949,5.8,1,64,97
4950,2.2,0,23,49
4951,6.2,1,87,99
4952,0.9,0,29,53
4953,2.7,0,7,51
4954,6.5,1,73,98
4955,0.7,0,17,63
4956,4.5,1,82,97
4957,2.7,0,14,45
4958,6.5,1,70,98
4959,1.5,0,15,66
4960,1.8,0,11,62
4961,4.9,1,68,95
4962,5.6,1,62,99
4963,5.2,1,66,96
4964,2.5,0,20,43
4965,6.0,1,77,95
4966,4.8,1,60,98
4967,5.7,1,62,95
4968,4.9,1,80,99
4969,1.9,0,11,52
4970,5.9,1,73,97
4971,2.7,0,3,76
4972,2.5,0,9,56
4973,4.5,1,82,96
4974,2.5,0,21,78
4975,5.3,1,87,98
4976,3.0,0,24,62
4977,4.7,1,75,95
4978,6.2,1,66,99
4979,0.7,0,23,48
4980,5.8,1,61,97
4981,0.8,0,9,54
4982,2.8,0,23,79
4983,5.5,1,88,95
4984,2.4,0,6,64
4985,2.3,0,8,46
4986,5.8,1,81,96
4987,6.0,1,61,97
4988,5.6,1,82,95
4989,2.9,0,3,60
4990,1.8,0,2,75
4991,7.0,1,88,95
4992,4.6,1,82,97
4993,1.0,0,24,56
4994,5.0,1,69,95
4995,1.9,0,2,45
4996,1.0,0,27,71
4997,6.9,1,80,99
4998,4.9,1,78,95
4999,2.3,0,3,75
5000,4.9,1,76,96
